 *** ZZT:Watch ***
File: D:\ZZT\Watch_ZAKUCA1A-ZAKUCA1A_089.log
Computer: INEM1332-NB; User: anto.maric
Connection: Telnet 192.168.0.11:23
Target: D105OSCZ; Application: ZAKUCA1A-ZAKUCA1A
Start time: 21.2.2025. 15:03:14

Signals: 16
 1.    VGACT int16
 2.     PACT int16
 3.     QACT int16
 4.    VGREF int16
 5.    PACTH int16
 6.    QACTH int16
 7.    QHREF int16
 8.    VHACT int16
 9.    VHREF int16
10.  COSPHIH int16
11.  COSHREF int16
12.    IFACT int16
13.    UFACT int16
14.  COSHINC log16
15.  COSHDEC log16
16. COHREFCC int16

Data:
 101.482 -21535  11381  -7079  21978  11560  -8083      0 -22586  24179   5896    655   3405   3434 0 1    980 
 101.592 -21534  11369  -7079  21978  11537  -8094      0 -22586  24179   5929    655   3403   3423 0 0    980 
 101.666 -21534  11356  -7076  21978  11537  -8094      0 -22586  24179   5929    655   3403   3427 0 0    980 
 101.765 -21532  11369  -7070  21978  11537  -8094      0 -22586  24179   5929    655   3405   3419 0 0    980 
 101.839 -21532  11369  -7074  21978  11537  -8094      0 -22586  24179   5929    655   3403   3415 0 0    980 
 101.921 -21531  11369  -7074  21978  11537  -8094      0 -22586  24179   5929    655   3399   3419 0 0    980 
 102.020 -21530  11378  -7074  21978  11537  -8094      0 -22586  24179   5929    655   3405   3425 0 1    980 
 102.093 -21531  11371  -7076  21978  11537  -8094      0 -22586  24179   5929    655   3405   3437 0 1    980 
 102.179 -21532  11369  -7079  21978  11537  -8094      0 -22586  24179   5929    655   3405   3421 0 0    980 
 102.274 -21532  11378  -7076  21978  11537  -8094      0 -22586  24179   5929    655   3405   3430 0 0    980 
 102.373 -21530  11387  -7067  21978  11537  -8094      0 -22586  24179   5929    655   3407   3416 0 0    980 
 102.470 -21532  11369  -7079  21978  11537  -8094      0 -22586  24179   5929    655   3403   3415 0 0    980 
 102.585 -21534  11360  -7079  21978  11537  -8094      0 -22586  24179   5929    655   3403   3427 0 0    980 
 102.694 -21532  11360  -7076  21978  11537  -8094      0 -22586  24179   5929    655   3403   3427 0 1    980 
 102.768 -21533  11344  -7079  21978  11537  -8094      0 -22586  24179   5929    655   3401   3428 0 0    980 
 102.883 -21532  11369  -7076  21978  11537  -8094      0 -22586  24179   5929    655   3403   3420 0 0    980 
 102.967 -21533  11369  -7083  21978  11537  -8094      0 -22586  24179   5929    655   3401   3425 0 0    980 
 103.040 -21531  11378  -7079  21978  11537  -8094      0 -22586  24179   5929    655   3403   3422 0 0    980 
 103.150 -21532  11390  -7079  21978  11537  -8094      0 -22586  24179   5929    655   3405   3436 0 0    980 
 103.239 -21533  11371  -7079  21978  11537  -8094      0 -22586  24179   5929    655   3405   3432 0 1    980 
 103.322 -21532  11369  -7076  21978  11537  -8094      0 -22586  24179   5929    655   3405   3417 0 1    980 
 103.447 -21531  11369  -7083  21978  11537  -8094      0 -22586  24179   5929    655   3403   3411 0 0    980 
 103.563 -21532  11356  -7076  21978  11537  -8094      0 -22586  24179   5929    655   3403   3419 0 0    980 
 103.661 -21533  11362  -7083  21978  11537  -8094      0 -22586  24179   5929    655   3401   3434 0 0    980 
 103.760 -21535  11362  -7085  21978  11537  -8094      0 -22586  24179   5929    655   3403   3419 0 0    980 
 103.859 -21533  11362  -7079  21978  11537  -8094      0 -22586  24179   5929    655   3402   3428 0 1    980 
 103.958 -21535  11371  -7085  21978  11537  -8094      0 -22586  24179   5929    655   3401   3424 0 0    980 
 104.057 -21537  11371  -7094  21978  11537  -8094      0 -22586  24179   5929    655   3403   3443 0 0    980 
 104.157 -21535  11362  -7083  21978  11556  -8094      0 -22586  24179   5929    655   3405   3439 0 0    980 
 104.256 -21539  11353  -7085  21978  11556  -8094      0 -22586  24179   5929    655   3401   3443 0 0    980 
 104.356 -21538  11324  -7076  21978  11556  -8094      0 -22586  24179   5929    655   3399   3423 0 0    980 
 104.445 -21535  11308  -7070  21978  11556  -8094      0 -22586  24179   5929    655   3397   3411 0 0    980 
 104.529 -21539  11299  -7092  21978  11556  -8094      0 -22586  24179   5929    655   3391   3408 0 1    980 
 104.644 -21539  11311  -7092  21978  11556  -8094      0 -22586  24179   5929    655   3393   3419 0 0    980 
 104.744 -21538  11333  -7092  21978  11556  -8094      0 -22586  24179   5929    655   3393   3404 0 0    980 
 104.843 -21535  11360  -7083  21978  11556  -8094      0 -22586  24179   5929    655   3400   3425 0 0    980 
 104.953 -21534  11356  -7074  21978  11556  -8094      0 -22586  24179   5929    655   3402   3427 0 0    980 
 105.027 -21537  11353  -7079  21978  11556  -8094      0 -22586  24179   5929    655   3401   3421 0 0    980 
 105.124 -21535  11356  -7076  21978  11556  -8094      0 -22586  24179   5929    655   3402   3437 0 1    980 
 105.208 -21535  11351  -7074  21978  11556  -8094      0 -22586  24179   5929    655   3399   3433 0 0    980 
 105.281 -21535  11369  -7079  21978  11556  -8094      0 -22586  24179   5929    655   3399   3425 0 0    980 
 105.366 -21535  11360  -7074  21978  11556  -8094      0 -22586  24179   5929    655   3402   3414 0 0    980 
 105.480 -21534  11371  -7074  21978  11556  -8094      0 -22586  24179   5929    655   3403   3415 0 0    980 
 105.595 -21534  11387  -7074  21978  11556  -8094      0 -22586  24179   5929    655   3405   3439 0 0    980 
 105.694 -21535  11371  -7074  21978  11556  -8094      0 -22586  24179   5929    655   3405   3435 0 1    980 
 105.793 -21535  11351  -7074  21978  11556  -8094      0 -22586  24179   5929    655   3403   3427 0 0    980 
 105.878 -21533  11335  -7067  21978  11556  -8094      0 -22586  24179   5929    655   3401   3422 0 0    980 
 105.977 -21532  11326  -7058  21978  11556  -8094      0 -22586  24179   5929    655   3401   3405 0 0    980 
 106.091 -21531  11335  -7070  21978  11556  -8094      0 -22586  24179   5929    655   3399   3400 0 0    980 
 106.174 -21531  11356  -7076  21978  11556  -8094      0 -22586  24179   5929    655   3399   3407 0 0    980 
 106.273 -21529  11371  -7065  21978  11556  -8094      0 -22586  24179   5929    655   3403   3412 0 0    980 
 106.373 -21531  11392  -7079  21978  11556  -8094      0 -22586  24179   5929    655   3405   3431 0 1    980 
 106.456 -21528  11408  -7067  21978  11556  -8094      0 -22586  24179   5929    655   3405   3430 0 0    980 
 106.541 -21531  11399  -7074  21978  11556  -8094      0 -22586  24179   5929    655   3403   3433 0 0    980 
 106.656 -21531  11396  -7076  21978  11524  -8096      0 -22586  24179   5962    655   3407   3430 0 0    980 
 106.744 -21530  11390  -7076  21978  11524  -8096      0 -22586  24179   5962    655   3407   3429 0 0    980 
 106.844 -21529  11387  -7067  21978  11524  -8096      0 -22586  24179   5962    655   3407   3431 0 0    980 
 106.943 -21527  11387  -7067  21978  11524  -8096      0 -22586  24179   5962    655   3409   3429 0 1    980 
 107.025 -21530  11387  -7070  21978  11524  -8096      0 -22586  24179   5962    655   3407   3430 0 0    980 
 107.109 -21529  11365  -7067  21978  11524  -8096      0 -22586  24179   5962    655   3405   3424 0 0    980 
 107.208 -21530  11362  -7076  21978  11524  -8096      0 -22586  24179   5962    655   3403   3417 0 0    980 
 107.308 -21530  11344  -7076  21978  11524  -8096      0 -22586  24179   5962    655   3403   3420 0 0    980 
 107.407 -21530  11329  -7070  21978  11524  -8096      0 -22586  24179   5962    655   3399   3431 0 0    980 
 107.507 -21529  11338  -7074  21978  11524  -8096      0 -22586  24179   5962    655   3399   3406 0 0    980 
 107.595 -21532  11356  -7092  21978  11524  -8096      0 -22586  24179   5962    655   3402   3419 0 1    980 
 107.705 -21531  11374  -7085  21978  11524  -8096      0 -22586  24179   5962    655   3401   3439 0 0    980 
 107.792 -21532  11392  -7092  21978  11524  -8096      0 -22586  24179   5962    655   3405   3439 0 0    980 
 107.876 -21532  11396  -7083  21978  11524  -8096      0 -22586  24179   5962    655   3407   3441 0 0    980 
 107.976 -21532  11387  -7074  21978  11524  -8096      0 -22586  24179   5962    655   3407   3448 0 0    980 
 108.090 -21532  11383  -7083  21978  11524  -8096      0 -22586  24179   5962    655   3407   3451 0 0    980 
 108.174 -21531  11374  -7074  21978  11524  -8096      0 -22586  24179   5962    655   3407   3436 0 1    980 
 108.258 -21532  11371  -7076  21978  11524  -8096      0 -22586  24179   5962    655   3405   3432 0 0    980 
 108.340 -21532  11362  -7079  21978  11524  -8096      0 -22586  24179   5962    655   3405   3423 0 0    980 
 108.413 -21532  11362  -7074  21978  11524  -8096      0 -22586  24179   5962    655   3405   3428 0 0    980 
 108.513 -21530  11353  -7067  21978  11524  -8096      0 -22586  24179   5962    655   3401   3425 0 0    980 
 108.612 -21530  11369  -7074  21978  11524  -8096      0 -22586  24179   5962    655   3401   3423 0 0    980 
 108.685 -21529  11381  -7074  21978  11524  -8096      0 -22586  24179   5962    655   3407   3450 0 0    980 
 108.767 -21529  11371  -7065  21978  11524  -8096      0 -22586  24179   5962    655   3405   3443 0 1    980 
 108.840 -21530  11381  -7070  21978  11524  -8096      0 -22586  24179   5962    655   3405   3445 0 0    980 
 108.940 -21530  11371  -7074  21978  11524  -8096      0 -22586  24179   5962    655   3405   3434 0 0    980 
 109.024 -21531  11353  -7074  21978  11524  -8096      0 -22586  24179   5962    655   3405   3419 0 0    980 
 109.106 -21532  11342  -7074  21978  11524  -8096      0 -22586  24179   5962    655   3403   3412 0 0    980 
 109.195 -21532  11353  -7076  21978  11524  -8096      0 -22586  24179   5962    655   3399   3427 0 0    980 
 109.279 -21532  11360  -7083  21978  11524  -8096      0 -22586  24179   5962    655   3403   3424 0 0    980 
 109.361 -21532  11369  -7076  21978  11524  -8096      0 -22586  24179   5962    655   3403   3437 0 1    980 
 109.493 -21532  11371  -7076  21978  11524  -8096      0 -22586  24179   5962    655   3405   3433 0 0    980 
 109.601 -21531  11362  -7070  21978  11524  -8096      0 -22586  24179   5962    655   3405   3419 0 0    980 
 109.700 -21532  11365  -7076  21978  11524  -8096      0 -22586  24179   5962    655   3402   3421 0 0    980 
 109.815 -21531  11371  -7079  21978  11524  -8096      0 -22586  24179   5962    655   3403   3417 0 0    980 
 109.914 -21532  11381  -7085  21978  11524  -8096      0 -22586  24179   5962    655   3405   3434 0 0    980 
 110.014 -21531  11378  -7074  21978  11524  -8096      0 -22586  24179   5962    655   3405   3433 0 1    980 
 110.087 -21532  11371  -7076  21978  11524  -8096      0 -22586  24179   5962    655   3405   3451 0 0    980 
 110.163 -21532  11369  -7074  21978  11524  -8096      0 -22586  24179   5962    655   3404   3413 0 0    980 
 110.237 -21532  11369  -7083  21978  11524  -8096      0 -22586  24179   5962    655   3405   3423 0 0    980 
 110.336 -21533  11369  -7079  21978  11524  -8096      0 -22586  24179   5962    655   3405   3419 0 0    980 
 110.461 -21532  11356  -7079  21978  11524  -8096      0 -22586  24179   5962    655   3403   3423 0 0    980 
 110.559 -21534  11362  -7083  21978  11524  -8096      0 -22586  24179   5962    655   3403   3435 0 0    980 
 110.658 -21532  11362  -7070  21978  11524  -8096      0 -22586  24179   5962    655   3401   3424 0 1    980 
 110.775 -21532  11344  -7076  21978  11524  -8096      0 -22586  24179   5962    655   3403   3431 0 0    980 
 110.859 -21532  11353  -7076  21978  11524  -8096      0 -22586  24179   5962    655   3402   3430 0 0    980 
 110.941 -21532  11344  -7076  21978  11524  -8096      0 -22586  24179   5962    655   3402   3419 0 0    980 
 111.015 -21532  11335  -7076  21978  11524  -8096      0 -22586  24179   5962    655   3400   3424 0 0    980 
 111.088 -21532  11335  -7076  21978  11524  -8096      0 -22586  24179   5962    655   3403   3417 0 0    980 
 111.170 -21532  11326  -7070  21978  11547  -8088      0 -22586  24179   5929    655   3399   3419 0 0    980 
 111.269 -21532  11326  -7079  21978  11547  -8088      0 -22586  24179   5929    655   3396   3416 0 1    980 
 111.386 -21532  11353  -7088  21978  11547  -8088      0 -22586  24179   5929    655   3401   3427 0 0    980 
 111.469 -21532  11371  -7085  21978  11547  -8088      0 -22586  24179   5929    655   3403   3435 0 0    980 
 111.542 -21533  11371  -7088  21978  11547  -8088      0 -22586  24179   5929    655   3405   3443 0 0    980 
 111.641 -21532  11383  -7079  21978  11547  -8088      0 -22586  24179   5929    655   3403   3443 0 0    980 
 111.725 -21534  11383  -7083  21978  11547  -8088      0 -22586  24179   5929    655   3407   3444 0 0    980 
 111.807 -21533  11362  -7076  21978  11547  -8088      0 -22586  24179   5929    655   3407   3442 0 1    980 
 111.906 -21534  11338  -7076  21978  11547  -8088      0 -22586  24179   5929    655   3403   3429 0 1    980 
 111.980 -21537  11317  -7076  21978  11547  -8088      0 -22586  24179   5929    655   3400   3413 0 0    980 
 112.062 -21537  11308  -7076  21978  11547  -8088      0 -22586  24179   5929    655   3396   3415 0 0    980 
 112.161 -21535  11326  -7076  21978  11547  -8088      0 -22586  24179   5929    655   3399   3413 0 0    980 
 112.234 -21533  11344  -7079  21978  11547  -8088      0 -22586  24179   5929    655   3401   3421 0 0    980 
 112.315 -21537  11371  -7094  21978  11547  -8088      0 -22586  24179   5929    655   3403   3434 0 0    980 
 112.389 -21534  11396  -7085  21978  11547  -8088      0 -22586  24179   5929    655   3404   3448 0 0    980 
 112.488 -21534  11396  -7085  21978  11547  -8088      0 -22586  24179   5929    655   3409   3447 0 1    980 
 112.570 -21535  11371  -7076  21978  11547  -8088      0 -22586  24179   5929    655   3406   3431 0 0    980 
 112.643 -21535  11338  -7067  21978  11547  -8088      0 -22586  24179   5929    655   3403   3434 0 0    980 
 112.725 -21534  11326  -7065  21978  11547  -8088      0 -22586  24179   5929    655   3405   3413 0 0    980 
 112.809 -21537  11311  -7079  21978  11547  -8088      0 -22586  24179   5929    655   3399   3407 0 0    980 
 112.890 -21535  11311  -7076  21978  11547  -8088      0 -22586  24179   5929    655   3397   3400 0 0    980 
 112.964 -21532  11335  -7074  21978  11547  -8088      0 -22586  24179   5929    655   3401   3414 0 0    980 
 113.038 -21532  11362  -7083  21978  11547  -8088      0 -22586  24179   5929    655   3401   3421 0 1    980 
 113.120 -21532  11378  -7076  21978  11547  -8088      0 -22586  24179   5929    655   3403   3435 0 1    980 
 113.194 -21530  11374  -7070  21978  11547  -8088      0 -22586  24179   5929    655   3404   3427 0 0    980 
 113.292 -21532  11374  -7076  21978  11547  -8088      0 -22586  24179   5929    655   3404   3421 0 0    980 
 113.376 -21533  11347  -7076  21978  11547  -8088      0 -22586  24179   5929    655   3405   3428 0 0    980 
 113.458 -21534  11326  -7070  21978  11547  -8088      0 -22586  24179   5929    655   3401   3405 0 0    980 
 113.531 -21535  11302  -7079  21978  11547  -8088      0 -22586  24179   5929    655   3396   3407 0 0    980 
 113.631 -21532  11302  -7070  21978  11540  -8094      0 -22586  24179   5929    655   3394   3402 0 0    980 
 113.713 -21531  11311  -7074  21978  11540  -8094      0 -22586  24179   5929    655   3396   3386 0 1    980 
 113.786 -21531  11333  -7085  21978  11540  -8094      0 -22586  24179   5929    655   3396   3390 0 0    980 
 113.868 -21530  11353  -7088  21978  11540  -8094      0 -22586  24179   5929    655   3400   3414 0 0    980 
 113.941 -21532  11351  -7092  21978  11540  -8094      0 -22586  24179   5929    655   3401   3407 0 0    980 
 114.025 -21532  11356  -7094  21978  11540  -8094      0 -22586  24179   5929    655   3399   3425 0 0    980 
 114.108 -21532  11351  -7088  21978  11540  -8094      0 -22586  24179   5929    655   3401   3437 0 0    980 
 114.206 -21535  11333  -7085  21978  11540  -8094      0 -22586  24179   5929    655   3401   3437 0 0    980 
 114.280 -21535  11326  -7092  21978  11540  -8094      0 -22586  24179   5929    655   3399   3417 0 1    980 
 114.362 -21537  11329  -7097  21978  11540  -8094      0 -22586  24179   5929    655   3398   3435 0 0    980 
 114.435 -21535  11338  -7094  21978  11540  -8094      0 -22586  24179   5929    655   3399   3427 0 0    980 
 114.534 -21537  11338  -7092  21978  11540  -8094      0 -22586  24179   5929    655   3399   3433 0 0    980 
 114.660 -21538  11344  -7097  21978  11540  -8094      0 -22586  24179   5929    655   3399   3421 0 0    980 
 114.759 -21537  11347  -7092  21978  11540  -8094      0 -22586  24179   5929    655   3401   3429 0 0    980 
 114.900 -21539  11353  -7092  21978  11540  -8094      0 -22586  24179   5929    655   3401   3435 0 1    980 
 114.990 -21538  11344  -7088  21978  11540  -8094      0 -22586  24179   5929    655   3401   3443 0 0    980 
 115.087 -21537  11335  -7088  21978  11540  -8094      0 -22586  24179   5929    655   3394   3423 0 0    980 
 115.186 -21538  11335  -7088  21978  11540  -8094      0 -22586  24179   5929    655   3400   3424 0 0    980 
 115.286 -21534  11344  -7076  21978  11540  -8094      0 -22586  24179   5929    655   3401   3421 0 0    980 
 115.368 -21537  11344  -7092  21978  11540  -8094      0 -22586  24179   5929    655   3401   3414 0 0    980 
 115.467 -21535  11365  -7088  21978  11540  -8094      0 -22586  24179   5929    655   3401   3430 0 1    980 
 115.566 -21537  11347  -7085  21978  11540  -8094      0 -22586  24179   5929    655   3402   3428 0 1    980 
 115.639 -21535  11347  -7083  21978  11540  -8094      0 -22586  24179   5929    655   3402   3430 0 0    980 
 115.739 -21533  11362  -7076  21978  11540  -8094      0 -22586  24179   5929    655   3402   3435 0 0    980 
 115.847 -21534  11371  -7076  21978  11540  -8094      0 -22586  24179   5929    655   3405   3415 0 0    980 
 115.920 -21535  11360  -7079  21978  11540  -8094      0 -22586  24179   5929    655   3404   3434 0 0    980 
 115.994 -21532  11369  -7076  21978  11540  -8094      0 -22586  24179   5929    655   3406   3431 0 0    980 
 116.078 -21535  11362  -7079  21978  11540  -8094      0 -22586  24179   5929    655   3404   3419 0 1    980 
 116.160 -21535  11344  -7079  21978  11515  -8093      0 -22586  24179   5962    655   3403   3419 0 1    980 
 116.258 -21532  11347  -7074  21978  11515  -8093      0 -22586  24179   5962    655   3398   3427 0 0    980 
 116.358 -21534  11342  -7079  21978  11515  -8093      0 -22586  24179   5962    655   3401   3415 0 0    980 
 116.457 -21534  11335  -7076  21978  11515  -8093      0 -22586  24179   5962    655   3402   3413 0 0    980 
 116.529 -21532  11344  -7076  21978  11515  -8093      0 -22586  24179   5962    655   3402   3415 0 0    980 
 116.612 -21532  11360  -7083  21978  11515  -8093      0 -22586  24179   5962    655   3401   3411 0 0    980 
 116.711 -21533  11344  -7083  21978  11515  -8093      0 -22586  24179   5962    655   3400   3427 0 1    980 
 116.809 -21531  11362  -7076  21978  11515  -8093      0 -22586  24179   5962    655   3401   3419 0 1    980 
 116.884 -21532  11365  -7079  21978  11515  -8093      0 -22586  24179   5962    655   3402   3425 0 0    980 
 116.966 -21532  11353  -7083  21978  11515  -8093      0 -22586  24179   5962    655   3401   3411 0 0    980 
 117.065 -21533  11335  -7085  21978  11515  -8093      0 -22586  24179   5962    655   3400   3417 0 0    980 
 117.162 -21535  11342  -7088  21978  11515  -8093      0 -22586  24179   5962    655   3398   3420 0 0    980 
 117.235 -21532  11344  -7076  21978  11515  -8093      0 -22586  24179   5962    655   3401   3421 0 0    980 
 117.317 -21530  11347  -7076  21978  11515  -8093      0 -22586  24179   5962    655   3400   3409 0 1    980 
 117.390 -21534  11353  -7092  21978  11515  -8093      0 -22586  24179   5962    655   3398   3427 0 1    980 
 117.489 -21533  11353  -7088  21978  11515  -8093      0 -22586  24179   5962    655   3400   3437 0 0    980 
 117.571 -21532  11362  -7083  21978  11515  -8093      0 -22586  24179   5962    655   3403   3427 0 0    980 
 117.644 -21531  11362  -7074  21978  11515  -8093      0 -22586  24179   5962    655   3405   3411 0 0    980 
 117.728 -21533  11344  -7083  21978  11515  -8093      0 -22586  24179   5962    655   3403   3437 0 0    980 
 117.810 -21532  11335  -7074  21978  11515  -8093      0 -22586  24179   5962    655   3400   3421 0 0    980 
 117.883 -21534  11326  -7083  21978  11515  -8093      0 -22586  24179   5962    655   3398   3415 0 0    980 
 117.981 -21532  11329  -7083  21978  11515  -8093      0 -22586  24179   5962    655   3398   3418 0 1    980 
 118.064 -21532  11326  -7085  21978  11515  -8093      0 -22586  24179   5962    655   3394   3419 0 0    980 
 118.138 -21532  11326  -7083  21978  11515  -8093      0 -22586  24179   5962    655   3398   3424 0 0    980 
 118.220 -21532  11335  -7085  21978  11515  -8093      0 -22586  24179   5962    655   3399   3415 0 0    980 
 118.293 -21532  11335  -7079  21978  11515  -8093      0 -22586  24179   5962    655   3398   3415 0 0    980 
 118.392 -21532  11335  -7083  21978  11515  -8093      0 -22586  24179   5962    655   3396   3412 0 0    980 
 118.491 -21534  11329  -7088  21978  11515  -8093      0 -22586  24179   5962    655   3399   3407 0 0    980 
 118.573 -21534  11329  -7092  21978  11515  -8093      0 -22586  24179   5962    655   3396   3424 0 1    980 
 118.655 -21532  11333  -7083  21978  11515  -8093      0 -22586  24179   5962    655   3398   3427 0 0    980 
 118.745 -21534  11335  -7092  21978  11515  -8093      0 -22586  24179   5962    655   3398   3427 0 0    980 
 118.843 -21532  11347  -7083  21978  11515  -8093      0 -22586  24179   5962    655   3401   3424 0 0    980 
 118.941 -21534  11338  -7097  21978  11515  -8093      0 -22586  24179   5962    655   3394   3429 0 0    980 
 119.025 -21537  11347  -7094  21978  11515  -8093      0 -22586  24179   5962    655   3401   3436 0 0    980 
 119.107 -21537  11344  -7092  21978  11515  -8093      0 -22586  24179   5962    655   3399   3443 0 0    980 
 119.221 -21537  11347  -7092  21978  11515  -8093      0 -22586  24179   5962    655   3399   3429 0 1    980 
 119.321 -21537  11347  -7092  21978  11515  -8093      0 -22586  24179   5962    655   3401   3434 0 0    980 
 119.420 -21535  11342  -7083  21978  11515  -8093      0 -22586  24179   5962    655   3400   3430 0 0    980 
 119.536 -21537  11338  -7085  21978  11515  -8093      0 -22586  24179   5962    655   3401   3426 0 0    980 
 119.635 -21537  11347  -7092  21978  11515  -8093      0 -22586  24179   5962    655   3400   3431 0 0    980 
 119.719 -21537  11338  -7092  21978  11515  -8093      0 -22586  24179   5962    655   3400   3431 0 0    980 
 119.792 -21535  11347  -7085  21978  11515  -8093      0 -22586  24179   5962    655   3401   3432 0 1    980 
 119.874 -21537  11344  -7092  21978  11515  -8093      0 -22586  24179   5962    655   3403   3429 0 0    980 
 119.958 -21535  11351  -7079  21978  11515  -8093      0 -22586  24179   5962    655   3401   3427 0 0    980 
 120.031 -21537  11335  -7083  21978  11515  -8093      0 -22586  24179   5962    655   3398   3433 0 0    980 
 120.114 -21537  11335  -7083  21978  11515  -8093      0 -22586  24179   5962    655   3400   3415 0 0    980 
 120.195 -21535  11335  -7085  21978  11515  -8093      0 -22586  24179   5962    655   3400   3415 0 0    980 
 120.279 -21537  11326  -7083  21978  11515  -8093      0 -22586  24179   5962    655   3400   3429 0 0    980 
 120.376 -21535  11335  -7092  21978  11515  -8093      0 -22586  24179   5962    655   3399   3425 0 1    980 
 120.460 -21537  11335  -7083  21978  11515  -8093      0 -22586  24179   5962    655   3398   3414 0 1    980 
 120.559 -21537  11335  -7088  21978  11515  -8093      0 -22586  24179   5962    655   3396   3409 0 0    980 
 120.674 -21538  11347  -7088  21978  11515  -8093      0 -22586  24179   5962    655   3400   3431 0 0    980 
 120.758 -21538  11344  -7079  21978  11515  -8093      0 -22586  24179   5962    655   3399   3438 0 0    980 
 120.831 -21534  11365  -7079  21978  11515  -8093      0 -22586  24179   5962    655   3403   3430 0 0    980 
 120.916 -21538  11371  -7092  21978  11515  -8093      0 -22586  24179   5962    655   3405   3431 0 0    980 
 121.013 -21537  11371  -7088  21978  11515  -8093      0 -22586  24179   5962    655   3406   3435 0 1    980 
 121.112 -21539  11371  -7088  21978  11515  -8093      0 -22586  24179   5962    655   3406   3432 0 0    980 
 121.268 -21537  11344  -7076  21978  11515  -8093      0 -22586  24179   5962    655   3403   3415 0 0    980 
 121.367 -21538  11333  -7079  21978  11515  -8093      0 -22586  24179   5962    655   3401   3415 0 0    980 
 121.466 -21537  11342  -7079  21978  11515  -8093      0 -22586  24179   5962    655   3401   3417 0 0    980 
 121.540 -21535  11369  -7079  21978  11515  -8093      0 -22586  24179   5962    655   3401   3424 0 0    980 
 121.624 -21537  11374  -7088  21978  11525  -8096      0 -22586  24179   5962    655   3405   3439 0 1    980 
 121.723 -21537  11383  -7085  21978  11525  -8096      0 -22586  24179   5962    655   3406   3440 0 0    980 
 121.837 -21537  11383  -7083  21978  11525  -8096      0 -22586  24179   5962    655   3406   3431 0 0    980 
 121.922 -21537  11362  -7079  21978  11525  -8096      0 -22586  24179   5962    655   3407   3445 0 0    980 
 122.019 -21537  11342  -7070  21978  11525  -8096      0 -22586  24179   5962    655   3404   3425 0 0    980 
 122.093 -21537  11344  -7083  21978  11525  -8096      0 -22586  24179   5962    655   3402   3407 0 0    980 
 122.176 -21537  11333  -7079  21978  11525  -8096      0 -22586  24179   5962    655   3402   3419 0 0    980 
 122.292 -21537  11333  -7083  21978  11525  -8096      0 -22586  24179   5962    655   3398   3420 0 1    980 
 122.375 -21535  11344  -7083  21978  11525  -8096      0 -22586  24179   5962    655   3401   3409 0 0    980 
 122.458 -21535  11347  -7085  21978  11525  -8096      0 -22586  24179   5962    655   3401   3419 0 0    980 
 122.557 -21534  11369  -7083  21978  11525  -8096      0 -22586  24179   5962    655   3402   3435 0 0    980 
 122.641 -21537  11374  -7088  21978  11525  -8096      0 -22586  24179   5962    655   3405   3425 0 0    980 
 122.755 -21538  11369  -7092  21978  11525  -8096      0 -22586  24179   5962    655   3402   3431 0 0    980 
 122.843 -21538  11356  -7083  21978  11525  -8096      0 -22586  24179   5962    655   3400   3427 0 1    980 
 122.928 -21538  11344  -7079  21978  11525  -8096      0 -22586  24179   5962    655   3402   3423 0 0    980 
 123.010 -21537  11326  -7076  21978  11525  -8096      0 -22586  24179   5962    655   3398   3416 0 0    980 
 123.109 -21534  11326  -7076  21978  11525  -8096      0 -22586  24179   5962    655   3401   3419 0 0    980 
 123.208 -21537  11326  -7085  21978  11525  -8096      0 -22586  24179   5962    655   3396   3415 0 0    980 
 123.282 -21535  11335  -7085  21978  11525  -8096      0 -22586  24179   5962    655   3398   3415 0 0    980 
 123.378 -21537  11344  -7092  21978  11525  -8096      0 -22586  24179   5962    655   3400   3420 0 0    980 
 123.462 -21537  11369  -7092  21978  11525  -8096      0 -22586  24179   5962    655   3402   3430 0 1    980 
 123.534 -21534  11371  -7083  21978  11525  -8096      0 -22586  24179   5962    655   3405   3429 0 0    980 
 123.617 -21532  11371  -7076  21978  11525  -8096      0 -22586  24179   5962    655   3404   3421 0 0    980 
 123.689 -21532  11381  -7076  21978  11525  -8096      0 -22586  24179   5962    655   3404   3420 0 0    980 
 123.772 -21532  11369  -7076  21978  11525  -8096      0 -22586  24179   5962    655   3406   3423 0 0    980 
 123.857 -21532  11360  -7076  21978  11525  -8096      0 -22586  24179   5962    655   3404   3407 0 0    980 
 123.971 -21533  11353  -7079  21978  11525  -8096      0 -22586  24179   5962    655   3404   3413 0 0    980 
 124.044 -21531  11362  -7070  21978  11525  -8096      0 -22586  24179   5962    655   3404   3413 0 1    980 
 124.126 -21532  11356  -7079  21978  11525  -8096      0 -22586  24179   5962    655   3402   3418 0 1    980 
 124.225 -21532  11347  -7085  21978  11525  -8096      0 -22586  24179   5962    655   3403   3423 0 0    980 
 124.340 -21532  11360  -7085  21978  11525  -8096      0 -22586  24179   5962    655   3402   3420 0 0    980 
 124.424 -21533  11360  -7088  21978  11525  -8096      0 -22586  24179   5962    655   3402   3423 0 0    980 
 124.507 -21533  11360  -7092  21978  11525  -8096      0 -22586  24179   5962    655   3402   3435 0 0    980 
 124.638 -21532  11351  -7079  21978  11525  -8096      0 -22586  24179   5962    655   3402   3422 0 0    980 
 124.737 -21534  11329  -7083  21978  11525  -8096      0 -22586  24179   5962    655   3398   3422 0 1    980 
 124.837 -21533  11335  -7088  21978  11525  -8096      0 -22586  24179   5962    655   3398   3416 0 0    980 
